ticker,date,open,high,low,close
HKDUSD,1998-01-13,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-01-14,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-01-15,0.12926,0.12926,0.12926,0.12926
HKDUSD,1998-01-16,0.12922,0.12922,0.12922,0.12922
HKDUSD,1998-01-19,0.12934,0.12934,0.12934,0.12934
HKDUSD,1998-01-20,0.12933,0.12933,0.12933,0.12933
HKDUSD,1998-01-21,0.12925,0.12925,0.12925,0.12925
HKDUSD,1998-01-22,0.12925,0.12925,0.12925,0.12925
HKDUSD,1998-01-23,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-01-26,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-01-27,0.12921,0.12921,0.12921,0.12921
HKDUSD,1998-01-28,0.12933,0.12933,0.12933,0.12933
HKDUSD,1998-01-29,0.12925,0.12925,0.12925,0.12925
HKDUSD,1998-01-30,0.12924,0.12924,0.12924,0.12924
HKDUSD,1998-02-02,0.12928,0.12928,0.12928,0.12928
HKDUSD,1998-02-03,0.12931,0.12931,0.12931,0.12931
HKDUSD,1998-02-04,0.12928,0.12928,0.12928,0.12928
HKDUSD,1998-02-05,0.12926,0.12926,0.12926,0.12926
HKDUSD,1998-02-06,0.12923,0.12923,0.12923,0.12923
HKDUSD,1998-02-09,0.12922,0.12922,0.12922,0.12922
HKDUSD,1998-02-10,0.12925,0.12925,0.12925,0.12925
HKDUSD,1998-02-11,0.1292,0.1292,0.1292,0.1292
HKDUSD,1998-02-12,0.12926,0.12926,0.12926,0.12926
HKDUSD,1998-02-13,0.12924,0.12924,0.12924,0.12924
HKDUSD,1998-02-16,0.12924,0.12924,0.12924,0.12924
HKDUSD,1998-02-17,0.12923,0.12923,0.12923,0.12923
HKDUSD,1998-02-18,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-02-19,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-02-20,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-02-23,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-02-24,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-02-25,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-02-26,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-02-27,0.12918,0.12918,0.12918,0.12918
HKDUSD,1998-03-02,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-03-03,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-03-04,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-03-05,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-03-06,0.12917,0.12917,0.12917,0.12917
HKDUSD,1998-03-09,0.12919,0.12919,0.12919,0.12919
HKDUSD,1998-03-10,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-03-11,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-03-12,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-03-13,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-03-16,0.12919,0.12919,0.12919,0.12919
HKDUSD,1998-03-17,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-03-18,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-03-19,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-03-20,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-03-23,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-03-24,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-03-25,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-03-26,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-03-27,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-03-30,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-03-31,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-04-01,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-04-02,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-04-03,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-04-06,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-04-07,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-04-08,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-04-09,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-04-10,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-04-14,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-04-15,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-04-16,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-04-17,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-04-20,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-04-21,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-04-22,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-04-23,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-04-24,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-04-27,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-04-28,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-04-29,0.12917,0.12917,0.12917,0.12917
HKDUSD,1998-04-30,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-05-04,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-05-05,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-05-06,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-05-07,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-05-08,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-05-11,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-05-12,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-05-13,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-05-14,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-05-15,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-05-18,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-05-19,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-05-20,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-05-21,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-05-22,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-05-25,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-05-26,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-05-27,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-05-28,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-05-29,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-06-01,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-06-02,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-06-03,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-06-04,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-06-05,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-06-08,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-06-09,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-06-10,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-06-12,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-06-15,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-06-16,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-06-17,0.12922,0.12922,0.12922,0.12922
HKDUSD,1998-06-18,0.12919,0.12919,0.12919,0.12919
HKDUSD,1998-06-19,0.12921,0.12921,0.12921,0.12921
HKDUSD,1998-06-22,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-06-23,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-06-24,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-06-25,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-06-26,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-06-29,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-06-30,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-07-01,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-07-02,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-07-03,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-07-06,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-07-07,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-07-08,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-07-09,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-07-10,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-07-13,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-07-14,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-07-15,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-07-16,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-07-17,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-07-20,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-07-21,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-07-22,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-07-23,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-07-24,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-07-27,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-07-28,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-07-29,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-07-30,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-07-31,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-08-03,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-08-04,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-08-05,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-08-06,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-08-07,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-08-10,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-08-11,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-08-12,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-08-13,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-08-14,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-08-17,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-08-18,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-08-19,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-08-20,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-08-21,0.129,0.129,0.129,0.129
HKDUSD,1998-08-24,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-08-25,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-08-26,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-08-27,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-08-28,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-08-31,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-09-01,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-09-02,0.12901,0.12901,0.12901,0.12901
HKDUSD,1998-09-03,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-09-04,0.12933,0.12933,0.12933,0.12933
HKDUSD,1998-09-07,0.12933,0.12933,0.12933,0.12933
HKDUSD,1998-09-08,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-09-09,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-09-10,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-09-11,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-09-14,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-09-15,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-09-16,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-09-17,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-09-18,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-09-21,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-09-22,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-09-23,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-09-24,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-09-25,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-09-28,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-09-29,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-09-30,0.12903,0.12903,0.12903,0.12903
HKDUSD,1998-10-01,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-10-02,0.12902,0.12902,0.12902,0.12902
HKDUSD,1998-10-05,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-10-06,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-10-07,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-10-08,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-10-09,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-10-12,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-10-13,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-10-14,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-10-15,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-10-16,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-10-19,0.12904,0.12904,0.12904,0.12904
HKDUSD,1998-10-20,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-10-21,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-10-22,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-10-23,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-10-26,0.12906,0.12906,0.12906,0.12906
HKDUSD,1998-10-27,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-10-28,0.12905,0.12905,0.12905,0.12905
HKDUSD,1998-10-29,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-10-30,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-11-02,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-11-03,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-11-04,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-11-05,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-06,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-11-09,0.12921,0.12921,0.12921,0.12921
HKDUSD,1998-11-10,0.12919,0.12919,0.12919,0.12919
HKDUSD,1998-11-12,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-11-13,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-11-16,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-17,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-18,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-11-19,0.12914,0.12914,0.12914,0.12914
HKDUSD,1998-11-20,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-11-23,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-24,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-25,0.12917,0.12917,0.12917,0.12917
HKDUSD,1998-11-26,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-27,0.12915,0.12915,0.12915,0.12915
HKDUSD,1998-11-30,0.12916,0.12916,0.12916,0.12916
HKDUSD,1998-12-01,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-12-02,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-12-03,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-12-04,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-12-07,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-12-08,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-12-09,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-12-10,0.12908,0.12908,0.12908,0.12908
HKDUSD,1998-12-11,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-12-14,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-12-15,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-12-16,0.12907,0.12907,0.12907,0.12907
HKDUSD,1998-12-17,0.12909,0.12909,0.12909,0.12909
HKDUSD,1998-12-18,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-12-21,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-12-22,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-12-23,0.1291,0.1291,0.1291,0.1291
HKDUSD,1998-12-24,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-12-28,0.12912,0.12912,0.12912,0.12912
HKDUSD,1998-12-29,0.12911,0.12911,0.12911,0.12911
HKDUSD,1998-12-30,0.12913,0.12913,0.12913,0.12913
HKDUSD,1998-12-31,0.12911,0.12911,0.12911,0.12911
HKDUSD,1999-01-01,0.12911,0.12911,0.12911,0.12911
HKDUSD,1999-01-04,0.12907,0.12907,0.12907,0.12907
HKDUSD,1999-01-05,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-01-06,0.12911,0.12911,0.12911,0.12911
HKDUSD,1999-01-07,0.12912,0.12912,0.12912,0.12912
HKDUSD,1999-01-08,0.12911,0.12911,0.12911,0.12911
HKDUSD,1999-01-11,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-01-12,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-01-13,0.12912,0.12912,0.12912,0.12912
HKDUSD,1999-01-14,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-01-15,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-01-18,0.12907,0.12907,0.12907,0.12907
HKDUSD,1999-01-19,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-01-20,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-01-21,0.12913,0.12913,0.12913,0.12913
HKDUSD,1999-01-22,0.129,0.129,0.129,0.129
HKDUSD,1999-01-25,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-01-26,0.12899,0.12899,0.12899,0.12899
HKDUSD,1999-01-27,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-01-28,0.12903,0.12903,0.12903,0.12903
HKDUSD,1999-01-29,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-02-01,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-02-02,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-02-03,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-02-04,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-02-05,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-02-08,0.129,0.129,0.129,0.129
HKDUSD,1999-02-09,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-02-10,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-02-11,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-02-12,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-02-15,0.129,0.129,0.129,0.129
HKDUSD,1999-02-16,0.12911,0.12911,0.12911,0.12911
HKDUSD,1999-02-17,0.12913,0.12913,0.12913,0.12913
HKDUSD,1999-02-18,0.12912,0.12912,0.12912,0.12912
HKDUSD,1999-02-19,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-02-22,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-02-23,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-02-24,0.12912,0.12912,0.12912,0.12912
HKDUSD,1999-02-25,0.12911,0.12911,0.12911,0.12911
HKDUSD,1999-02-26,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-03-01,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-03-02,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-03-03,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-03-04,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-03-05,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-03-08,0.12913,0.12913,0.12913,0.12913
HKDUSD,1999-03-09,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-03-10,0.12908,0.12908,0.12908,0.12908
HKDUSD,1999-03-11,0.129,0.129,0.129,0.129
HKDUSD,1999-03-12,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-03-15,0.12897,0.12897,0.12897,0.12897
HKDUSD,1999-03-16,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-03-17,0.129,0.129,0.129,0.129
HKDUSD,1999-03-18,0.12897,0.12897,0.12897,0.12897
HKDUSD,1999-03-19,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-03-22,0.129,0.129,0.129,0.129
HKDUSD,1999-03-23,0.12899,0.12899,0.12899,0.12899
HKDUSD,1999-03-24,0.12913,0.12913,0.12913,0.12913
HKDUSD,1999-03-25,0.12899,0.12899,0.12899,0.12899
HKDUSD,1999-03-26,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-03-29,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-03-30,0.12912,0.12912,0.12912,0.12912
HKDUSD,1999-03-31,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-04-01,0.129,0.129,0.129,0.129
HKDUSD,1999-04-02,0.129,0.129,0.129,0.129
HKDUSD,1999-04-06,0.12897,0.12897,0.12897,0.12897
HKDUSD,1999-04-07,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-04-08,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-04-09,0.12909,0.12909,0.12909,0.12909
HKDUSD,1999-04-12,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-04-13,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-04-14,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-04-15,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-04-16,0.12912,0.12912,0.12912,0.12912
HKDUSD,1999-04-19,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-04-20,0.1291,0.1291,0.1291,0.1291
HKDUSD,1999-04-21,0.12907,0.12907,0.12907,0.12907
HKDUSD,1999-04-22,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-04-23,0.12903,0.12903,0.12903,0.12903
HKDUSD,1999-04-26,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-04-27,0.12897,0.12897,0.12897,0.12897
HKDUSD,1999-04-28,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-04-29,0.129,0.129,0.129,0.129
HKDUSD,1999-04-30,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-05-04,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-05-05,0.12899,0.12899,0.12899,0.12899
HKDUSD,1999-05-06,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-05-07,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-05-10,0.129,0.129,0.129,0.129
HKDUSD,1999-05-11,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-05-12,0.12897,0.12897,0.12897,0.12897
HKDUSD,1999-05-13,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-05-14,0.12898,0.12898,0.12898,0.12898
HKDUSD,1999-05-17,0.12901,0.12901,0.12901,0.12901
HKDUSD,1999-05-18,0.129,0.129,0.129,0.129
HKDUSD,1999-05-19,0.129,0.129,0.129,0.129
HKDUSD,1999-05-20,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-05-21,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-05-24,0.12902,0.12902,0.12902,0.12902
HKDUSD,1999-05-25,0.12899,0.12899,0.12899,0.12899
HKDUSD,1999-05-26,0.12897,0.12897,0.12897,0.12897
HKDUSD,1999-05-27,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-05-28,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-05-31,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-06-01,0.12888,0.12888,0.12888,0.12888
HKDUSD,1999-06-02,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-06-04,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-06-07,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-06-08,0.12893,0.12893,0.12893,0.12893
HKDUSD,1999-06-09,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-06-10,0.12889,0.12889,0.12889,0.12889
HKDUSD,1999-06-11,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-06-14,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-06-15,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-06-16,0.12888,0.12888,0.12888,0.12888
HKDUSD,1999-06-17,0.12889,0.12889,0.12889,0.12889
HKDUSD,1999-06-18,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-06-21,0.1289,0.1289,0.1289,0.1289
HKDUSD,1999-06-22,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-06-23,0.12889,0.12889,0.12889,0.12889
HKDUSD,1999-06-24,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-06-25,0.1289,0.1289,0.1289,0.1289
HKDUSD,1999-06-28,0.1289,0.1289,0.1289,0.1289
HKDUSD,1999-06-29,0.12889,0.12889,0.12889,0.12889
HKDUSD,1999-06-30,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-07-01,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-07-02,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-07-05,0.12888,0.12888,0.12888,0.12888
HKDUSD,1999-07-06,0.12893,0.12893,0.12893,0.12893
HKDUSD,1999-07-07,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-07-08,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-07-09,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-07-12,0.12888,0.12888,0.12888,0.12888
HKDUSD,1999-07-13,0.1289,0.1289,0.1289,0.1289
HKDUSD,1999-07-14,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-07-15,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-07-16,0.12891,0.12891,0.12891,0.12891
HKDUSD,1999-07-19,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-07-20,0.12887,0.12887,0.12887,0.12887
HKDUSD,1999-07-21,0.12892,0.12892,0.12892,0.12892
HKDUSD,1999-07-22,0.12878,0.12878,0.12878,0.12878
HKDUSD,1999-07-23,0.12889,0.12889,0.12889,0.12889
HKDUSD,1999-07-26,0.12882,0.12882,0.12882,0.12882
HKDUSD,1999-07-27,0.1288,0.1288,0.1288,0.1288
HKDUSD,1999-07-28,0.12879,0.12879,0.12879,0.12879
HKDUSD,1999-07-29,0.12878,0.12878,0.12878,0.12878
HKDUSD,1999-07-30,0.12879,0.12879,0.12879,0.12879
HKDUSD,1999-08-02,0.12879,0.12879,0.12879,0.12879
HKDUSD,1999-08-03,0.12881,0.12881,0.12881,0.12881
HKDUSD,1999-08-04,0.12877,0.12877,0.12877,0.12877
HKDUSD,1999-08-05,0.12881,0.12881,0.12881,0.12881
HKDUSD,1999-08-06,0.12881,0.12881,0.12881,0.12881
HKDUSD,1999-08-09,0.1288,0.1288,0.1288,0.1288
HKDUSD,1999-08-10,0.1288,0.1288,0.1288,0.1288
HKDUSD,1999-08-11,0.1288,0.1288,0.1288,0.1288
HKDUSD,1999-08-12,0.12878,0.12878,0.12878,0.12878
HKDUSD,1999-08-13,0.12878,0.12878,0.12878,0.12878
HKDUSD,1999-08-16,0.12881,0.12881,0.12881,0.12881
HKDUSD,1999-08-17,0.12883,0.12883,0.12883,0.12883
HKDUSD,1999-08-18,0.12879,0.12879,0.12879,0.12879
HKDUSD,1999-08-19,0.12882,0.12882,0.12882,0.12882
HKDUSD,1999-08-20,0.12877,0.12877,0.12877,0.12877
HKDUSD,1999-08-23,0.12879,0.12879,0.12879,0.12879
